Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
KIAA1033,51.0,21.0,39.0,71.0,29.0,223.0
KIAA1407,56.0,44.0,39.0,42.0,35.0,223.0
KIAA1429,89.0,77.0,158.0,150.0,49.0,520.0
KIAA1549L,48.0,36.0,39.0,66.0,19.0,203.0
KIAA1683,88.0,46.0,62.0,42.0,28.0,280.0
KIAA1715,52.0,26.0,33.0,44.0,29.0,204.0
KIAA2013,42.0,15.0,53.0,128.0,45.0,280.0
KIAA2018,49.0,37.0,42.0,98.0,31.0,261.0
KIF11,72.0,28.0,82.0,98.0,93.0,391.0
KIF14,148.0,66.0,101.0,70.0,60.0,454.0
KIF20A,34.0,17.0,30.0,51.0,66.0,212.0
KIF23,57.0,67.0,103.0,44.0,55.0,337.0
KIF3B,161.0,70.0,32.0,99.0,63.0,404.0
KIF3C,57.0,69.0,27.0,62.0,43.0,265.0
KIF4B,45.0,23.0,32.0,87.0,16.0,204.0
KIF5A,34.0,16.0,38.0,45.0,74.0,213.0
KIF5B,130.0,27.0,42.0,191.0,64.0,433.0
KIFC2,64.0,42.0,34.0,88.0,21.0,259.0
KIRREL3,59.0,57.0,21.0,72.0,38.0,242.0
KLC3,92.0,45.0,27.0,127.0,109.0,396.0
KLF16,67.0,42.0,53.0,100.0,38.0,300.0
KLF5,131.0,52.0,80.0,62.0,99.0,417.0
KLHL11,39.0,43.0,108.0,29.0,20.0,236.0
KLHL24,79.0,32.0,77.0,34.0,30.0,257.0
KLHL26,42.0,21.0,43.0,33.0,63.0,206.0
KLHL35,67.0,20.0,27.0,72.0,83.0,268.0
KLHL38,70.0,28.0,38.0,50.0,53.0,253.0
KLK3,53.0,49.0,78.0,117.0,15.0,330.0
KMT2A,63.0,35.0,73.0,30.0,42.0,250.0
KMT5A,57.0,15.0,51.0,97.0,73.0,301.0
KPNA3,45.0,31.0,38.0,52.0,31.0,204.0
KPNB1,68.0,26.0,29.0,23.0,65.0,214.0
KRAS,49.0,28.0,75.0,102.0,33.0,280.0
KRBA2,35.0,44.0,29.0,68.0,56.0,238.0
KREMEN1,76.0,35.0,29.0,77.0,57.0,277.0
KRI1,70.0,58.0,81.0,76.0,96.0,386.0
KRR1,155.0,66.0,207.0,68.0,66.0,560.0
KRT10,40.0,26.0,20.0,85.0,18.0,207.0
KRT18,45.0,28.0,84.0,19.0,35.0,221.0
KRT222,103.0,61.0,49.0,49.0,29.0,295.0
KRT81,42.0,18.0,34.0,46.0,82.0,215.0
LAGE3,87.0,34.0,25.0,37.0,16.0,209.0
LAMP1,64.0,21.0,37.0,62.0,24.0,213.0
LAMP5,32.0,29.0,30.0,106.0,42.0,229.0
LAMTOR2,88.0,44.0,54.0,47.0,34.0,263.0
LAMTOR3,97.0,26.0,68.0,49.0,59.0,294.0
LAPTM4B,28.0,28.0,26.0,84.0,24.0,203.0
LARP1,94.0,35.0,25.0,57.0,14.0,236.0
LARP4B,50.0,63.0,23.0,52.0,20.0,221.0
LARP7,59.0,36.0,57.0,64.0,27.0,246.0
LARS,113.0,35.0,107.0,122.0,79.0,445.0
LAS1L,105.0,30.0,33.0,17.0,17.0,206.0
LASP1,51.0,39.0,40.0,89.0,136.0,352.0
LCNL1,132.0,45.0,11.0,100.0,46.0,348.0
LCP2,48.0,43.0,70.0,43.0,28.0,235.0
LDHD,86.0,57.0,29.0,117.0,33.0,328.0
LDLRAD3,51.0,26.0,34.0,45.0,42.0,204.0
LDOC1,81.0,35.0,37.0,37.0,29.0,221.0
LEF1,29.0,89.0,36.0,81.0,14.0,249.0
LEKR1,34.0,26.0,24.0,87.0,22.0,208.0
LENG9,75.0,18.0,83.0,78.0,72.0,333.0
LEPROTL1,75.0,67.0,39.0,28.0,35.0,244.0
LETM2,93.0,23.0,60.0,47.0,39.0,268.0
LETMD1,55.0,30.0,81.0,34.0,28.0,237.0
LGALS1,45.0,58.0,34.0,108.0,24.0,282.0
LGALS3,43.0,29.0,54.0,42.0,32.0,205.0
LHCGR,39.0,33.0,40.0,85.0,16.0,225.0
LHFPL2,80.0,34.0,70.0,26.0,45.0,262.0
LHX6,66.0,41.0,107.0,74.0,70.0,376.0
LILRB3,48.0,35.0,55.0,74.0,20.0,228.0
LIMA1,93.0,18.0,54.0,21.0,20.0,210.0
LIMD2,66.0,24.0,26.0,66.0,52.0,229.0
LIMS1,127.0,46.0,134.0,45.0,83.0,419.0
LIMS3,108.0,17.0,42.0,87.0,58.0,309.0
LIN37,90.0,25.0,118.0,27.0,55.0,320.0
LIN52,83.0,53.0,34.0,130.0,85.0,380.0
LIN9,62.0,52.0,17.0,46.0,36.0,223.0
LINC00483,42.0,22.0,73.0,32.0,38.0,220.0
LINC00692,57.0,32.0,37.0,55.0,15.0,209.0
LINGO1,76.0,64.0,19.0,46.0,38.0,250.0
LINS,77.0,31.0,62.0,34.0,37.0,243.0
LIPC,31.0,38.0,22.0,86.0,32.0,217.0
LLGL1,116.0,45.0,97.0,159.0,94.0,505.0
LOC100128108,38.0,42.0,48.0,44.0,22.0,210.0
LOC100129098,117.0,28.0,56.0,44.0,30.0,280.0
LOC100129924,44.0,24.0,47.0,39.0,40.0,214.0
LOC100130357,62.0,91.0,91.0,29.0,28.0,315.0
LOC100132202,94.0,40.0,82.0,70.0,80.0,353.0
LOC100133267,41.0,21.0,59.0,42.0,54.0,232.0
LOC100288966,35.0,18.0,33.0,78.0,45.0,204.0
LOC100507462,77.0,36.0,86.0,65.0,67.0,343.0
LOC100509620,82.0,13.0,38.0,38.0,32.0,211.0
LOC100652758,47.0,31.0,61.0,37.0,51.0,229.0
LOC100996365,73.0,82.0,58.0,71.0,29.0,316.0
LOC100996379,48.0,54.0,29.0,40.0,64.0,239.0
LOC100996414,76.0,39.0,26.0,55.0,31.0,225.0
LOC100996643,94.0,29.0,36.0,119.0,62.0,340.0
LOC100996721,61.0,44.0,21.0,105.0,46.0,276.0
LOC100996741,79.0,44.0,76.0,51.0,63.0,344.0
LOC100996911,53.0,57.0,64.0,169.0,62.0,382.0
LOC101060017,60.0,47.0,30.0,61.0,20.0,229.0
LOC101060179,39.0,35.0,33.0,29.0,68.0,207.0
LOC101060321,63.0,58.0,37.0,40.0,25.0,224.0
LOC101060389,66.0,23.0,64.0,54.0,27.0,234.0
LOC101060588,59.0,21.0,39.0,51.0,26.0,205.0
LOC101927506,51.0,36.0,14.0,86.0,28.0,215.0
LOC101927509,38.0,30.0,60.0,69.0,33.0,235.0
LOC101927572,69.0,27.0,32.0,44.0,58.0,231.0
LOC101927844,56.0,55.0,31.0,73.0,39.0,258.0
LOC101928436,90.0,44.0,16.0,49.0,25.0,226.0
LOC101928589,37.0,32.0,38.0,71.0,35.0,216.0
LOC101929141,41.0,41.0,46.0,46.0,51.0,215.0
LOC101929479,78.0,41.0,51.0,102.0,35.0,311.0
LOC101929601,89.0,35.0,21.0,62.0,28.0,251.0
LOC101929627,104.0,54.0,71.0,42.0,32.0,330.0
LOC101929747,62.0,27.0,20.0,77.0,37.0,231.0
LOC101929950,111.0,40.0,96.0,49.0,37.0,345.0
LOC101929959,86.0,22.0,58.0,73.0,36.0,289.0
LOC101930420,77.0,42.0,41.0,38.0,48.0,252.0
LOC102723502,56.0,26.0,45.0,47.0,32.0,239.0
LOC102723534,103.0,54.0,112.0,49.0,53.0,378.0
LOC102723722,71.0,39.0,14.0,131.0,17.0,275.0
LOC102723859,53.0,57.0,32.0,86.0,22.0,251.0
LOC102724159,173.0,87.0,128.0,74.0,61.0,527.0
LOC102724250,80.0,39.0,46.0,50.0,35.0,261.0
LOC102724624,69.0,30.0,40.0,94.0,26.0,254.0
LOC102724642,39.0,25.0,127.0,29.0,35.0,261.0
LOC102724657,88.0,25.0,37.0,29.0,25.0,214.0
LOC102724813,61.0,62.0,52.0,67.0,28.0,272.0
LOC102724843,75.0,42.0,87.0,95.0,59.0,382.0
LOC102724904,36.0,19.0,86.0,40.0,71.0,254.0
LOC102724971,79.0,39.0,91.0,21.0,36.0,272.0
LOC105369274,76.0,42.0,101.0,31.0,35.0,299.0
LOC105370362,64.0,38.0,40.0,26.0,36.0,202.0
LOC105370687,70.0,23.0,28.0,81.0,20.0,239.0
LOC105370691,84.0,36.0,28.0,29.0,33.0,214.0
LOC105370980,127.0,44.0,39.0,30.0,21.0,263.0
LOC105371242,67.0,72.0,24.0,108.0,26.0,298.0
LOC105371448,54.0,44.0,34.0,49.0,29.0,213.0
LOC105371844,66.0,35.0,43.0,44.0,15.0,217.0
LOC105372824,58.0,32.0,46.0,44.0,20.0,210.0
LOC105373154,51.0,27.0,38.0,60.0,31.0,212.0
LOC105373750,46.0,17.0,65.0,76.0,55.0,264.0
LOC105374013,41.0,33.0,52.0,44.0,44.0,225.0
LOC105374089,108.0,58.0,34.0,17.0,14.0,238.0
LOC105375112,65.0,20.0,49.0,29.0,37.0,218.0
LOC105375683,66.0,37.0,61.0,50.0,25.0,232.0
LOC105376525,88.0,40.0,55.0,138.0,48.0,368.0
LOC105376906,68.0,21.0,59.0,18.0,44.0,227.0
LOC105377650,41.0,35.0,70.0,33.0,25.0,208.0
LOC105378189,70.0,44.0,21.0,91.0,37.0,265.0
LOC105378592,63.0,56.0,31.0,55.0,37.0,252.0
LOC105378696,60.0,80.0,24.0,33.0,24.0,220.0
LOC105378862,58.0,60.0,26.0,114.0,20.0,281.0
LOC105378947,64.0,61.0,54.0,43.0,28.0,265.0
LOC105379417,75.0,29.0,44.0,36.0,67.0,255.0
LOC105379547,66.0,35.0,162.0,42.0,53.0,360.0
LOC105379561,86.0,84.0,33.0,54.0,18.0,275.0
LOC107983983,43.0,20.0,70.0,57.0,26.0,206.0
LOC107984014,60.0,64.0,39.0,39.0,26.0,229.0
LOC107984097,63.0,43.0,27.0,42.0,31.0,227.0
LOC107984138,91.0,33.0,50.0,50.0,27.0,266.0
LOC107984314,65.0,99.0,28.0,141.0,33.0,355.0
LOC107984341,114.0,36.0,56.0,47.0,54.0,308.0
LOC107984512,80.0,30.0,40.0,28.0,33.0,209.0
LOC107984648,69.0,26.0,66.0,41.0,21.0,234.0
LOC107984813,106.0,107.0,52.0,122.0,39.0,437.0
LOC107984832,64.0,46.0,26.0,32.0,74.0,248.0
LOC107985416,72.0,16.0,39.0,46.0,44.0,240.0
LOC107985535,40.0,24.0,48.0,45.0,44.0,212.0
LOC107985773,46.0,68.0,49.0,50.0,47.0,248.0
LOC107985896,37.0,41.0,21.0,77.0,32.0,211.0
LOC107985911,80.0,29.0,43.0,102.0,39.0,307.0
LOC107986175,55.0,47.0,53.0,45.0,19.0,222.0
LOC107986192,86.0,44.0,29.0,48.0,22.0,220.0
LOC107986211,42.0,27.0,46.0,34.0,45.0,205.0
LOC107986352,38.0,22.0,27.0,86.0,76.0,248.0
LOC107986804,92.0,69.0,43.0,46.0,25.0,278.0
LOC107986876,115.0,36.0,27.0,54.0,33.0,263.0
LOC107986982,100.0,29.0,44.0,22.0,22.0,230.0
LOC107987067,82.0,33.0,40.0,54.0,39.0,271.0
LOC107987070,45.0,26.0,44.0,62.0,33.0,219.0
LOC107987175,62.0,18.0,58.0,43.0,75.0,254.0
LOC107987238,79.0,54.0,45.0,114.0,26.0,308.0
LOC107987351,68.0,40.0,45.0,28.0,32.0,222.0
LOC107987377,59.0,19.0,76.0,117.0,28.0,276.0
LOC107987389,68.0,24.0,40.0,41.0,24.0,207.0
LOC107987397,98.0,50.0,65.0,65.0,43.0,343.0
LOC112267939,107.0,34.0,59.0,149.0,54.0,412.0
LOC112267959,49.0,34.0,83.0,70.0,67.0,310.0
LOC112268003,48.0,48.0,30.0,43.0,24.0,213.0
LOC112268005,43.0,21.0,48.0,59.0,92.0,265.0
LOC112268080,77.0,33.0,73.0,26.0,17.0,223.0
LOC112268131,51.0,19.0,58.0,64.0,101.0,285.0
LOC112268140,75.0,20.0,31.0,31.0,38.0,204.0
LOC112268145,32.0,16.0,36.0,107.0,45.0,223.0
LOC112268168,39.0,19.0,84.0,30.0,22.0,220.0
LOC112268233,70.0,49.0,41.0,40.0,44.0,245.0
LOC112268237,43.0,18.0,60.0,20.0,66.0,215.0
LOC112268270,56.0,35.0,27.0,118.0,42.0,281.0
LOC112268437,60.0,110.0,37.0,78.0,30.0,303.0
LOC113230,43.0,20.0,48.0,45.0,53.0,219.0
LOC388692,36.0,29.0,61.0,30.0,48.0,218.0
LOC388849,65.0,45.0,61.0,100.0,58.0,330.0
LOC389831,40.0,27.0,22.0,101.0,34.0,225.0
LOC391003,61.0,33.0,63.0,61.0,31.0,251.0
LOC402096,53.0,32.0,44.0,44.0,46.0,233.0
LOC440292,57.0,37.0,37.0,111.0,32.0,277.0
LOC644249,94.0,43.0,30.0,89.0,134.0,388.0
LOC645202,98.0,50.0,98.0,65.0,33.0,357.0
LOC645382,106.0,51.0,40.0,66.0,68.0,335.0
LOC653513,60.0,25.0,39.0,64.0,55.0,249.0
LOC730183,38.0,23.0,39.0,69.0,44.0,212.0
LOC730268,41.0,35.0,62.0,122.0,40.0,315.0
LOC732265,41.0,31.0,48.0,64.0,32.0,217.0
LOC79999,51.0,12.0,19.0,73.0,58.0,218.0
LOH12CR1,49.0,21.0,52.0,74.0,30.0,235.0
LONP1,92.0,21.0,29.0,18.0,135.0,298.0
LOXL2,91.0,83.0,32.0,111.0,33.0,345.0
LPAR1,69.0,34.0,32.0,82.0,58.0,287.0
LPCAT4,50.0,29.0,64.0,58.0,23.0,213.0
LPL,63.0,30.0,42.0,30.0,40.0,210.0
LPPR3,82.0,27.0,52.0,53.0,14.0,248.0
LPPR5,89.0,47.0,28.0,79.0,28.0,272.0
LRMDA,66.0,64.0,31.0,71.0,15.0,248.0
LRP12,67.0,31.0,29.0,75.0,33.0,248.0
LRP1B,63.0,63.0,42.0,56.0,20.0,244.0
LRP4,41.0,28.0,16.0,98.0,25.0,209.0
LRPPRC,48.0,50.0,50.0,120.0,124.0,386.0
LRRC14B,62.0,20.0,53.0,46.0,49.0,258.0
LRRC37A3,43.0,120.0,27.0,56.0,18.0,266.0
LRRC4,66.0,29.0,53.0,54.0,51.0,254.0
LRRC43,66.0,28.0,43.0,43.0,21.0,211.0
LRRC57,35.0,26.0,49.0,100.0,23.0,226.0
LRRC8B,52.0,22.0,51.0,32.0,37.0,221.0
LRRK2,121.0,55.0,29.0,57.0,26.0,293.0
LRRN4CL,32.0,28.0,74.0,32.0,27.0,220.0
LRRTM4,34.0,20.0,72.0,48.0,29.0,208.0
LRTOMT,40.0,13.0,50.0,48.0,80.0,236.0
LSM2,34.0,61.0,57.0,30.0,31.0,224.0
LSM3,145.0,46.0,58.0,57.0,31.0,327.0
LSM4,106.0,50.0,66.0,86.0,75.0,387.0
LSM5,56.0,37.0,85.0,37.0,24.0,248.0
LSR,77.0,28.0,14.0,90.0,40.0,244.0
LSS,60.0,26.0,47.0,37.0,19.0,210.0
LST1,60.0,43.0,48.0,59.0,35.0,238.0
LTB4R2,79.0,98.0,23.0,61.0,34.0,284.0
LTBP2,64.0,35.0,73.0,73.0,29.0,289.0
LTV1,186.0,55.0,213.0,85.0,161.0,694.0
LUC7L2,59.0,30.0,73.0,141.0,28.0,317.0
LUC7L3,55.0,46.0,49.0,122.0,114.0,385.0
LURAP1,68.0,30.0,68.0,36.0,50.0,261.0
LUZP1,77.0,26.0,46.0,27.0,83.0,266.0
LXN,140.0,62.0,69.0,135.0,97.0,509.0
LY6G5B,84.0,20.0,29.0,28.0,89.0,237.0
LY6G6C,77.0,30.0,41.0,36.0,30.0,226.0
LY75,41.0,22.0,61.0,41.0,56.0,220.0
LYPLA2,37.0,66.0,27.0,128.0,17.0,265.0
LYSMD1,65.0,32.0,49.0,30.0,29.0,217.0
LYST,75.0,45.0,28.0,72.0,25.0,240.0
MAATS1,48.0,25.0,55.0,44.0,40.0,202.0
MACROD1,54.0,48.0,32.0,29.0,39.0,214.0
MAD1L1,153.0,111.0,29.0,100.0,35.0,422.0
MAD2L2,101.0,31.0,47.0,45.0,22.0,248.0
MAF1,31.0,19.0,46.0,36.0,52.0,207.0
MAFA,87.0,28.0,86.0,32.0,27.0,278.0
MAG,34.0,55.0,32.0,73.0,27.0,214.0
MAGEA10-MAGEA5,46.0,51.0,62.0,43.0,13.0,231.0
MAGEA6,72.0,44.0,26.0,111.0,15.0,266.0
MAGED1,134.0,119.0,58.0,78.0,61.0,453.0
MAGED4,50.0,62.0,18.0,107.0,26.0,277.0
MAK16,177.0,40.0,100.0,47.0,87.0,436.0
MALSU1,144.0,76.0,42.0,69.0,34.0,371.0
MAML3,76.0,22.0,121.0,82.0,59.0,363.0
MAN1B1,56.0,26.0,43.0,182.0,32.0,343.0
MANEA,93.0,31.0,47.0,36.0,51.0,254.0
MAOA,84.0,20.0,47.0,41.0,21.0,221.0
MAP3K10,64.0,56.0,39.0,31.0,17.0,220.0
MAP3K11,97.0,121.0,46.0,131.0,22.0,411.0
MAP3K13,73.0,28.0,34.0,114.0,24.0,276.0
MAP3K2,71.0,18.0,61.0,26.0,35.0,208.0
MAP3K4,34.0,74.0,45.0,44.0,27.0,234.0
MAP6D1,117.0,87.0,49.0,63.0,41.0,358.0
MAPK1,79.0,48.0,33.0,34.0,22.0,217.0
MAPK15,76.0,50.0,61.0,64.0,68.0,324.0
MAPK6,58.0,40.0,49.0,53.0,29.0,231.0
MARCH10,44.0,25.0,14.0,94.0,22.0,202.0
MARCH6,111.0,36.0,70.0,75.0,23.0,327.0
MARCKSL1,47.0,31.0,48.0,54.0,36.0,214.0
MARK2,113.0,76.0,45.0,42.0,45.0,334.0
MARS2,41.0,12.0,23.0,49.0,154.0,271.0
MASTL,41.0,33.0,45.0,94.0,16.0,248.0
MATR3,59.0,20.0,22.0,87.0,24.0,228.0
MAU2,133.0,57.0,106.0,40.0,29.0,360.0
MAX,117.0,22.0,62.0,19.0,47.0,281.0
MB,82.0,21.0,31.0,32.0,33.0,215.0
MBD3,89.0,26.0,36.0,148.0,29.0,319.0
MBD6,60.0,12.0,57.0,25.0,69.0,223.0
MBNL1,47.0,41.0,71.0,27.0,25.0,205.0
MBTD1,72.0,25.0,55.0,43.0,31.0,231.0
MBTPS1,119.0,49.0,63.0,43.0,54.0,325.0
MCM10,55.0,36.0,73.0,27.0,26.0,243.0
MCM2,126.0,73.0,82.0,94.0,63.0,426.0
MCM3,59.0,32.0,130.0,52.0,42.0,286.0
MCM3AP,72.0,27.0,83.0,35.0,62.0,284.0
MCM4,109.0,46.0,79.0,33.0,37.0,296.0
MCM5,90.0,53.0,61.0,71.0,28.0,294.0
MCM6,141.0,51.0,122.0,202.0,64.0,580.0
MCM7,151.0,48.0,121.0,83.0,61.0,462.0
MCM9,61.0,43.0,50.0,39.0,47.0,252.0
MCMBP,102.0,28.0,33.0,52.0,45.0,284.0
MCMDC2,50.0,65.0,83.0,133.0,26.0,333.0
MCOLN3,54.0,29.0,69.0,34.0,35.0,231.0
MCPH1,97.0,47.0,25.0,45.0,38.0,269.0
MCRIP2,112.0,60.0,34.0,58.0,37.0,313.0
MCUR1,42.0,26.0,54.0,47.0,26.0,207.0
MDH2,59.0,22.0,51.0,62.0,170.0,345.0
MDM2,70.0,51.0,25.0,102.0,32.0,277.0
MDN1,72.0,22.0,74.0,32.0,32.0,225.0
ME1,48.0,37.0,41.0,29.0,114.0,264.0
MEAF6,65.0,33.0,55.0,42.0,33.0,249.0
MECR,20.0,36.0,20.0,83.0,43.0,203.0
MED1,61.0,25.0,61.0,28.0,34.0,227.0
MED10,34.0,27.0,64.0,52.0,22.0,208.0
MED11,55.0,36.0,167.0,41.0,43.0,342.0
MED12,207.0,111.0,175.0,98.0,105.0,681.0
MED13,78.0,67.0,32.0,57.0,24.0,263.0
MED14OS,63.0,49.0,80.0,58.0,29.0,284.0
MED16,94.0,23.0,54.0,32.0,51.0,249.0
MED17,117.0,106.0,79.0,122.0,44.0,456.0
MED20,101.0,91.0,91.0,84.0,85.0,432.0
MED21,63.0,48.0,63.0,51.0,39.0,257.0
MED23,189.0,61.0,205.0,67.0,119.0,613.0
MED24,172.0,83.0,105.0,80.0,91.0,511.0
MED25,43.0,39.0,83.0,43.0,67.0,262.0
MED27,50.0,26.0,113.0,33.0,15.0,250.0
MED30,55.0,23.0,124.0,36.0,31.0,266.0
MED31,42.0,20.0,76.0,31.0,27.0,207.0
MED4,77.0,36.0,141.0,51.0,99.0,401.0
MED6,102.0,63.0,59.0,110.0,67.0,380.0
MED7,56.0,22.0,95.0,42.0,76.0,287.0
MED8,61.0,57.0,101.0,35.0,39.0,284.0
MED9,108.0,68.0,27.0,104.0,36.0,367.0
MEF2B,74.0,23.0,41.0,38.0,32.0,210.0
MEF2BNB,54.0,40.0,62.0,77.0,31.0,270.0
MEI1,95.0,25.0,47.0,24.0,53.0,250.0
MELTF,57.0,54.0,44.0,37.0,39.0,242.0
MEN1,40.0,23.0,46.0,62.0,96.0,256.0
MEOX2,24.0,19.0,32.0,61.0,55.0,208.0
MEP1B,76.0,26.0,32.0,32.0,53.0,221.0
MEPCE,38.0,36.0,66.0,118.0,119.0,364.0
METAP1,71.0,43.0,128.0,76.0,41.0,334.0
METRN,51.0,50.0,56.0,88.0,20.0,259.0
METTL14,46.0,26.0,71.0,63.0,47.0,272.0
METTL20,63.0,27.0,64.0,27.0,44.0,240.0
METTL6,49.0,53.0,34.0,97.0,22.0,243.0
METTL7A,47.0,24.0,83.0,51.0,34.0,261.0
MFAP1,68.0,46.0,68.0,51.0,27.0,270.0
MFI2,56.0,40.0,61.0,46.0,67.0,272.0
MFN2,102.0,107.0,39.0,130.0,47.0,422.0
MFSD12,63.0,35.0,20.0,106.0,32.0,269.0
MFSD5,89.0,37.0,116.0,31.0,44.0,318.0
MGA,42.0,17.0,29.0,41.0,86.0,209.0
MGARP,82.0,19.0,55.0,48.0,13.0,231.0
MGAT1,75.0,65.0,88.0,258.0,29.0,510.0
MGAT3,21.0,11.0,26.0,62.0,92.0,218.0
MGAT5,125.0,54.0,38.0,122.0,40.0,378.0
MIA3,40.0,18.0,72.0,45.0,24.0,203.0
MID1IP1,37.0,19.0,51.0,48.0,71.0,219.0
MID2,102.0,74.0,29.0,74.0,33.0,318.0
MIGA2,37.0,21.0,52.0,65.0,67.0,227.0
MIOS,92.0,27.0,71.0,40.0,45.0,277.0
MKS1,45.0,42.0,37.0,76.0,17.0,217.0
MLF1,66.0,22.0,43.0,41.0,28.0,210.0
MLF2,60.0,62.0,70.0,82.0,25.0,304.0
MLNR,39.0,32.0,85.0,39.0,43.0,252.0
MMP21,53.0,27.0,25.0,80.0,16.0,216.0
MMP25,71.0,54.0,29.0,64.0,18.0,244.0
MMRN2,42.0,52.0,14.0,106.0,15.0,236.0
MMS22L,47.0,23.0,42.0,84.0,31.0,234.0
MNAT1,50.0,20.0,37.0,70.0,32.0,211.0
MOB1A,67.0,22.0,35.0,41.0,40.0,214.0
MOB3C,35.0,28.0,14.0,117.0,42.0,238.0
MOB4,64.0,20.0,60.0,70.0,42.0,265.0
MON1B,33.0,31.0,74.0,80.0,45.0,274.0
MPHOSPH10,175.0,44.0,159.0,61.0,163.0,606.0
MPHOSPH8,104.0,45.0,35.0,49.0,49.0,280.0
MPP5,73.0,45.0,41.0,73.0,20.0,253.0
MPPE1,38.0,72.0,38.0,52.0,15.0,221.0
MRAS,84.0,44.0,26.0,84.0,36.0,271.0
MREG,63.0,53.0,45.0,71.0,13.0,252.0
MRGBP,40.0,25.0,32.0,134.0,24.0,262.0
MRM2,115.0,67.0,32.0,84.0,28.0,315.0
MROH5,55.0,28.0,38.0,56.0,23.0,218.0
MROH6,48.0,30.0,45.0,70.0,24.0,223.0
MROH8,63.0,29.0,50.0,52.0,43.0,237.0
MRPL1,72.0,46.0,20.0,76.0,38.0,244.0
MRPL10,56.0,30.0,102.0,42.0,35.0,256.0
MRPL12,56.0,24.0,50.0,36.0,137.0,312.0
MRPL14,53.0,23.0,34.0,80.0,148.0,337.0
MRPL15,87.0,44.0,80.0,41.0,41.0,286.0
MRPL17,39.0,15.0,34.0,115.0,96.0,295.0
MRPL18,59.0,23.0,41.0,45.0,84.0,252.0
MRPL2,62.0,20.0,33.0,29.0,97.0,243.0
MRPL21,44.0,26.0,57.0,52.0,62.0,234.0
MRPL22,39.0,29.0,30.0,61.0,101.0,262.0
MRPL28,62.0,19.0,37.0,42.0,65.0,216.0
MRPL3,88.0,25.0,61.0,30.0,25.0,243.0
MRPL32,81.0,30.0,41.0,42.0,61.0,264.0
MRPL34,58.0,66.0,68.0,16.0,28.0,244.0
MRPL35,34.0,22.0,49.0,18.0,87.0,215.0
MRPL36,54.0,30.0,19.0,23.0,76.0,204.0
MRPL4,47.0,14.0,36.0,26.0,81.0,205.0
MRPL40,52.0,30.0,50.0,83.0,27.0,223.0
MRPL41,40.0,25.0,70.0,34.0,50.0,211.0
MRPL42,117.0,65.0,42.0,20.0,23.0,273.0
MRPL43,43.0,34.0,42.0,24.0,76.0,223.0
MRPL44,62.0,23.0,22.0,91.0,93.0,293.0
MRPL45,41.0,21.0,51.0,44.0,55.0,215.0
MRPL47,42.0,30.0,63.0,54.0,35.0,230.0
MRPL48,41.0,29.0,38.0,81.0,44.0,231.0
MRPL54,32.0,15.0,36.0,48.0,105.0,224.0
MRPL55,37.0,18.0,24.0,67.0,78.0,221.0
MRPL58,48.0,32.0,37.0,28.0,45.0,211.0
MRPL9,62.0,34.0,33.0,40.0,115.0,281.0
MRPS11,39.0,59.0,31.0,35.0,99.0,262.0
MRPS17,62.0,21.0,45.0,48.0,41.0,209.0
MRPS18B,56.0,30.0,19.0,25.0,73.0,209.0
MRPS18C,51.0,17.0,33.0,23.0,99.0,224.0
MRPS2,59.0,22.0,58.0,41.0,81.0,259.0
MRPS27,38.0,23.0,37.0,119.0,77.0,297.0
MRPS30,76.0,38.0,65.0,133.0,108.0,418.0
MRPS33,62.0,23.0,42.0,32.0,76.0,229.0
MRPS34,48.0,28.0,31.0,58.0,108.0,266.0
MRPS35,48.0,36.0,45.0,83.0,52.0,263.0
MRPS5,48.0,11.0,20.0,39.0,139.0,249.0
MRPS6,49.0,28.0,36.0,26.0,81.0,223.0
MRPS7,44.0,28.0,71.0,29.0,55.0,234.0
MS4A4E,33.0,13.0,67.0,48.0,51.0,221.0
MS4A7,81.0,17.0,56.0,50.0,56.0,256.0
MSANTD4,42.0,84.0,19.0,78.0,28.0,239.0
MSH6,42.0,30.0,38.0,63.0,29.0,205.0
MSL1,55.0,45.0,45.0,61.0,61.0,271.0
MSL2,63.0,39.0,68.0,78.0,21.0,275.0
MSMP,35.0,81.0,26.0,62.0,15.0,219.0
MSN,56.0,26.0,96.0,38.0,24.0,250.0
MSRB2,41.0,80.0,35.0,58.0,24.0,234.0
MST1L,65.0,36.0,58.0,43.0,30.0,229.0
MSX1,55.0,39.0,106.0,41.0,26.0,254.0
MT1E,34.0,44.0,42.0,77.0,31.0,218.0
MTA2,32.0,22.0,43.0,48.0,129.0,294.0
MTA3,39.0,18.0,24.0,75.0,46.0,212.0
MTAP,52.0,54.0,25.0,80.0,53.0,259.0
MTBP,59.0,43.0,41.0,49.0,24.0,226.0
MTCH2,77.0,14.0,36.0,20.0,95.0,229.0
MTFMT,59.0,83.0,25.0,49.0,28.0,248.0
MTFP1,68.0,77.0,35.0,60.0,25.0,257.0
MTFR1L,63.0,43.0,44.0,58.0,27.0,236.0
MTHFD1,149.0,56.0,137.0,130.0,38.0,518.0
MTHFR,94.0,85.0,25.0,41.0,32.0,278.0
MTIF2,74.0,20.0,38.0,45.0,17.0,205.0
MTOR,238.0,124.0,117.0,182.0,136.0,766.0
MTPAP,94.0,45.0,20.0,95.0,17.0,269.0
MTRF1,88.0,42.0,27.0,138.0,15.0,314.0
